date,pdp_voltage,pdp_current,timestamp
2024-01-05 01:48:11.175678+00:00,12.364799999999999,0.0,0.0
2024-01-05 01:48:11.195678+00:00,12.364799999999999,0.0,0.019999980926513672
2024-01-05 01:48:11.215678+00:00,12.364799999999999,0.0,0.039999961853027344
2024-01-05 01:48:11.235678+00:00,12.364799999999999,0.0,0.059999942779541016
2024-01-05 01:48:11.255678+00:00,12.364799999999999,0.0,0.07999992370605469
2024-01-05 01:48:11.275678+00:00,12.364799999999999,0.0,0.09999990463256836
2024-01-05 01:48:11.295678+00:00,12.364799999999999,0.0,0.11999988555908203
2024-01-05 01:48:11.315678+00:00,12.364799999999999,0.0,0.1399998664855957
2024-01-05 01:48:11.335678+00:00,12.364799999999999,0.0,0.15999984741210938
2024-01-05 01:48:11.355678+00:00,12.364799999999999,0.0,0.17999982833862305
2024-01-05 01:48:11.375678+00:00,12.364799999999999,0.0,0.20000004768371582
2024-01-05 01:48:11.395678+00:00,12.364799999999999,0.0,0.2200000286102295
2024-01-05 01:48:11.415678+00:00,12.364799999999999,0.0,0.24000000953674316
2024-01-05 01:48:11.435678+00:00,12.364799999999999,0.0,0.25999999046325684
2024-01-05 01:48:11.455678+00:00,12.364799999999999,0.0,0.2799999713897705
2024-01-05 01:48:11.475678+00:00,12.364799999999999,0.0,0.2999999523162842
2024-01-05 01:48:11.495678+00:00,12.364799999999999,0.0,0.31999993324279785
2024-01-05 01:48:11.515678+00:00,12.364799999999999,0.0,0.3399999141693115
2024-01-05 01:48:11.535678+00:00,12.364799999999999,0.0,0.3599998950958252
2024-01-05 01:48:11.555678+00:00,12.364799999999999,0.0,0.37999987602233887
2024-01-05 01:48:11.575678+00:00,12.364799999999999,0.0,0.39999985694885254
2024-01-05 01:48:11.595678+00:00,12.364799999999999,0.0,0.4199998378753662
2024-01-05 01:48:11.615678+00:00,12.364799999999999,0.0,0.4399998188018799
2024-01-05 01:48:11.635678+00:00,12.364799999999999,0.0,0.46000003814697266
2024-01-05 01:48:11.655678+00:00,12.364799999999999,0.0,0.48000001907348633
2024-01-05 01:48:11.675678+00:00,12.364799999999999,0.0,0.5
2024-01-05 01:48:11.695678+00:00,12.364799999999999,0.0,0.5199999809265137
2024-01-05 01:48:11.715678+00:00,12.4384,0.0,0.5399999618530273
2024-01-05 01:48:11.735678+00:00,12.2912,0.0,0.559999942779541
2024-01-05 01:48:11.755678+00:00,12.2912,0.0,0.5799999237060547
2024-01-05 01:48:11.775678+00:00,12.2912,0.0,0.5999999046325684
2024-01-05 01:48:11.795678+00:00,12.2912,0.0,0.619999885559082
2024-01-05 01:48:11.815678+00:00,12.2912,0.0,0.6399998664855957
2024-01-05 01:48:11.835678+00:00,12.364799999999999,0.0,0.6599998474121094
2024-01-05 01:48:11.855678+00:00,12.364799999999999,0.0,0.679999828338623
2024-01-05 01:48:11.875678+00:00,12.364799999999999,0.0,0.7000000476837158
2024-01-05 01:48:11.895678+00:00,12.364799999999999,0.0,0.7200000286102295
2024-01-05 01:48:11.915678+00:00,12.364799999999999,0.0,0.7400000095367432
2024-01-05 01:48:11.935678+00:00,12.364799999999999,0.0,0.7599999904632568
2024-01-05 01:48:11.955678+00:00,12.364799999999999,0.0,0.7799999713897705
2024-01-05 01:48:11.975678+00:00,12.364799999999999,0.0,0.7999999523162842
2024-01-05 01:48:11.995678+00:00,12.364799999999999,0.0,0.8199999332427979
2024-01-05 01:48:12.015678+00:00,12.364799999999999,0.0,0.8399999141693115
2024-01-05 01:48:12.035678+00:00,12.364799999999999,0.0,0.8599998950958252
2024-01-05 01:48:12.055678+00:00,12.364799999999999,0.0,0.8799998760223389
2024-01-05 01:48:12.075678+00:00,12.364799999999999,0.0,0.8999998569488525
2024-01-05 01:48:12.095678+00:00,12.364799999999999,0.0,0.9199998378753662
